Name,Homeworld,Residence,Species,Gender,Episode I,Episode II,Episode III,Episode IV,Episode V,Episode VI,First Trilogy,Second Trilogy
Teebo's lucksprite,Unknown,Endorians,Lucksprite,Unknown,0,0,0,0,0,0,0,0
Teehl,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Teek,Endor,Endorians,Teek ,Male,0,0,0,0,0,0,0,0
Teela Panjarra,Corulag,Corulag residents,Human,Female,0,0,0,0,0,0,0,0
Teelasin,Unknown,Cularin residents,Tarasin,Female,0,0,0,0,0,0,0,0
Teelo Vang,Coruscant,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Teemo,Nal Hutta,Tatooinians,Hutt,Male,0,0,0,0,0,0,0,0
Teiki,Lanteeb,Lanteebans,Human,Male,0,0,0,0,0,0,0,0
Teilo Monnro,Unknown,Corellians,Zabrak,Female,0,0,0,0,0,0,0,0
Tekil Barje,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tekku Aylay,Ryloth,Ryloth residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Telaat,Tython,Tythans,Unknown,Male,0,0,0,0,0,0,0,0
Telbun,Unknown,Kuati,Unknown,Unknown,0,0,0,0,0,0,0,0
Televan Koreyy,Tatooine,Tatooinians,Human,Male,1,0,0,0,0,0,1,0
Tellico Bezzard,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Telti Obrim,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Tem Madog,Tython,Tythans,Cathar ,Male,0,0,0,0,0,0,0,0
Temmin Wexley,Akiva,Akivans,Human,Male,0,0,0,0,0,0,0,0
Temo Dionisio,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Tendir Blue,Unknown,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Tenel Ka Djo,Dathomir,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Tenga Javik,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Teniel Waray,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Tennet Sionaro,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tennum,Unknown,Nar Shaddaa residents,Bothan,Male,0,0,0,0,0,0,0,0
Teo Gronn,Coruscant,Coruscanti,Duros,Male,0,0,0,0,0,0,0,0
Teraeza Furloti,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Terak,Sanyassa IV,Endorians,Sanyassan,Male,0,0,0,0,0,0,0,0
Terandi,Melida,Melida/Daan residents,Human,Male,0,0,0,0,0,0,0,0
Teren Rogriss,Unknown,Adumari,Human,Male,0,0,0,0,0,0,0,0
Terena Adare,Dantooine,Dantooinians,Human,Female,0,0,0,0,0,0,0,0
Terisa Kerrill,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Terlyn,Onderon,Onderonians,Human,Female,0,0,0,0,0,0,0,0
Terlyn's daughter,Onderon,Onderonians,Human,Female,0,0,0,0,0,0,0,0
Terlyn's husband,Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Terlyn's son,Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Tero Reskan,Unknown,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Teron Khorro,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Terri Karl,Unknown,Lianns,Human,Female,0,0,0,0,0,0,0,0
Terrik family,Unknown,Corellians,Human,Unknown,0,0,0,0,0,0,0,0
Terrin Sandafar,Alderaan,Alderaanians,Unknown,Female,0,0,0,0,0,0,0,0
Terris,Bellassa,Bellassans,Unknown,Male,0,0,0,0,0,0,0,0
Terya,Unknown,Tatooinians,Rodian,Unknown,0,0,0,0,0,0,0,0
Tescia,Zonama Sekot,Sekotans,Ferroan,Female,0,0,0,0,0,0,0,0
Tess Alder,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Testan ke Harran,Adumar,Adumari,Human,Male,0,0,0,0,0,0,0,0
Tetan,Unknown,Tetans,Unknown,Unknown,0,0,0,0,0,0,0,0
Tetrum,Unknown,Kolatill residents,Unknown,Male,0,0,0,0,0,0,0,0
Tettsel Anker,Unknown,Corellians,Zabrak,Female,0,0,0,0,0,0,0,0
Tev Driscull,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Teven Gale,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Tevrin Dol,Unknown,Elrood sector residents,Unknown,Male,0,0,0,0,0,0,0,0
Tezli Odo,Unknown,Bespinites,Rodian,Female,0,0,0,0,0,0,0,0
Thaddeus Ross,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Thadius Black,Unknown,Demophonians,Human,Male,0,0,0,0,0,0,0,0
Thadlé Berenko,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Thak Val Zsing,Ord Cestus,Cestians,Human,Male,0,0,0,0,0,0,0,0
Thale Dustrunner,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Thall Joben's father,Beheboth,Behebothians,Human,Male,0,0,0,0,0,0,0,0
Thall Joben's mother,Beheboth,Behebothians,Human,Female,0,0,0,0,0,0,0,0
Than Droe,Unknown,Druckenwell residents,Unknown,Male,0,0,0,0,0,0,0,0
Thanaer ke Sekae,Adumar,Adumari,Human,Male,0,0,0,0,0,0,0,0
Thanlis Depallo,Commenor,Commenori,Human,Male,0,0,0,0,0,0,0,0
Thara Nyende,Sullust,Sullust residents,Human,Female,0,0,0,0,0,0,0,0
Tharan Cedrax,Anaxes,Anaxes residents,Human,Male,0,0,0,0,0,0,0,0
Tharen family,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tharil Tavira,Eiattu 6,Eiattuans,Human,Male,0,0,0,0,0,0,0,0
The Champ,Nar Shaddaa,Nar Shaddaa residents,Chadra-Fan,Male,0,0,0,0,0,0,0,0
The Children,Unknown,Dagobah residents,Unknown,Unknown,0,0,0,0,0,0,0,0
The Corellian,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
The Drall,Unknown,Drall,Drall,Male,0,0,0,0,0,0,0,0
The Fat Man,Unknown,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
The Guides,Unknown,Cestians,Unknown,Unknown,0,0,0,0,0,0,0,0
The High Priest,Unknown,Lorrdians,Lorrdian,Male,0,0,0,0,0,0,0,0
The Reverend,Unknown,Abregado-rae,Unknown,Male,0,0,0,0,0,0,0,0
The Scrapper,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Theel (nomad),Ord Mantell,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Thelonia Redrish,Kuat,Kuati,Human,Female,0,0,0,0,0,0,0,0
Themion,Eriadu,Eriaduans,Human,Male,0,0,0,0,0,0,0,0
Theol Dunoche,Bespin,Bespinites,Human,Male,0,0,0,0,0,0,0,0
Thera Capens,Hargeeva,Hargeevans,Human,Female,0,0,0,0,0,0,0,0
Theras,Unknown,Nam Chorios residents,Unknown,Male,0,0,0,0,0,0,0,0
Thermal Det,Unknown,Tatooinians,Kitonak,Male,0,0,0,0,0,0,0,0
Thi Xon Yimmon,Unknown,Coruscanti,Cerean,Male,0,0,0,0,0,0,0,0
Thichis Kuras,Kuat,Kuati,Human,Male,0,0,0,0,0,0,0,0
Thok (Gamorrean guard),Pzob,Tatooinians,Gamorrean,Male,0,0,0,0,0,1,0,1
Thok Rath,Tython,Tythans,Sith ,Male,0,0,0,0,0,0,0,0
Thomen,Unknown,Alderaanians,Unknown,Unknown,0,0,0,0,0,0,0,0
Thoris Darus,Corulag,Corulag residents,Human,Male,0,0,0,0,0,0,0,0
Thorne Kraym,Jabiim,Jabiimi,Human,Male,0,0,0,0,0,0,0,0
Thorp,Tatooine,Tatooinians,Sakiyan,Male,0,0,0,0,0,0,0,0
Thoxo,Unknown,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Thrackan Sal-Solo,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Thrag,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Three Tentacle,Unknown,Coruscanti,Quarren,Male,0,0,0,0,0,0,0,0
Threkin Horm,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Throgg,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Throme Gormengal,Naboo,Naboo,Human,Male,0,0,0,0,0,0,0,0
Thrynka Padaunete,Coruscant,Coruscanti,Unknown,Female,0,0,0,0,0,0,0,0
Thug,Gamorr,Tatooinians,Gamorrean,Male,0,0,0,0,0,1,0,1
Thwim,Kubindi,Tatooinians,Kubaz,Male,0,0,0,0,0,0,0,0
Ti-Ori Tamun,Unknown,Genarius residents,Cerean,Male,0,0,0,0,0,0,0,0
Tian Chyler,Unknown,Bespinites,Human,Female,0,0,0,0,1,0,0,1
Tian Karmiya,Iloh,Ilohians,Human,Female,0,0,0,0,0,0,0,0
Tiarri,Kashir,Kashirim,Human,Female,0,0,0,0,0,0,0,0
Ticket vendor,Tatooine,Tatooinians,Chevin,Male,0,0,0,0,0,0,0,0
Tien Tubb,Unknown,Nar Shaddaa residents,Sullustan,Male,0,0,0,0,0,0,0,0
Tigress,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Tiion Sal-Solo,Tralus,Tralusians,Human,Female,0,0,0,0,0,0,0,0
Tiirtha,Cularin,Cularin residents,Tarasin,Male,0,0,0,0,0,0,0,0
Tika (Human),Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Tika Sileste,Unknown,Talusians,Selonian,Female,0,0,0,0,0,0,0,0
Tikkit,Tatooine,Tatooinians,Jawa,Male,0,0,0,0,0,0,0,0
Tikko,Unknown,Cularin residents,Ugnaught,Male,0,0,0,0,0,0,0,0
Tilath Keer,Commenor,Commenori,Human,Female,0,0,0,0,0,0,0,0
Timar Daragon,Unknown,Tetans,Human,Female,0,0,0,0,0,0,0,0
Timma Briss,Corulag,Corulag residents,Human,Female,0,0,0,0,0,0,0,0
Tindel Kalenda,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Tinian I'att Azur-Jamin,Druckenwell,Druckenwell residents,Human,Female,0,0,0,0,0,0,0,0
Tinnin Droo,Nam Chorios,Nam Chorios residents,Human,Male,0,0,0,0,0,0,0,0
Tiny (dianoga),Unknown,Batuu residents,Dianoga,Unknown,0,0,0,0,0,0,0,0
Tiny (fish),Endor,Endorians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tiomvo,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Tionthes Turi,Sundari (planet)|Sundari,Sundars,Human,Unknown,0,0,0,0,0,0,0,0
Tipper,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Tira Gama Solo,Tralus,Tralusians,Human,Female,0,0,0,0,0,0,0,0
Tiraca,Melida,Melida/Daan residents,Human,Unknown,0,0,0,0,0,0,0,0
Tiran,Unknown,Drall,Drall,Male,0,0,0,0,0,0,0,0
Tiree Captison,Bakura,Bakurans,Human,Female,0,0,0,0,0,0,0,0
Tirs Maladane,Tatooine,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Titi Chronelle,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Titterbug princess,Unknown,Endorians,Titterbug,Female,0,0,0,0,0,0,0,0
Titus Klev,Alsakan,Alsakanians,Human,Male,0,0,0,0,0,0,0,0
Tivoche Bilure,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tivoche Bilure's father,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tobb Jadak,Balmorra,Balmorrans,Human,Male,0,0,0,0,0,0,0,0
Tobias Pall,Naboo,Naboo,Human,Male,1,0,0,0,0,0,1,0
Tobin (Human),Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Todr Fel,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Todra Mayn,Commenor,Commenori,Human,Female,0,0,0,0,0,0,0,0
Todrin Rossik,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Tof (Human),Herdessa,Herdessans,Human,Male,0,0,0,0,0,0,0,0
Togorian youngling,Unknown,Bogden residents,Togorian,Unknown,0,0,0,0,0,0,0,0
Tohri Challon,Unknown,Bastion residents,Human,Female,0,0,0,0,0,0,0,0
Tojjevvuk,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Tojo,Kamino,Saleucamians,Human,Male,0,0,0,0,0,0,0,0
Tolan Nokkar,Tatooine,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tolas,Unknown,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Tolk le Trene,Lorrd,Lorrdians,Lorrdian,Female,0,0,0,0,0,0,0,0
Toll Apkar,Unknown,Korriban residents,Rodian,Male,0,0,0,0,0,0,0,0
Toln ne Yerres,Unknown,Bespinites,Twi'lek,Male,0,0,0,0,0,0,0,0
Tolo Kad,Onderon,Onderonians,Unknown,Male,0,0,0,0,0,0,0,0
Tolok,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Tolut,Ansion,Ansion residents,Armalat,Male,0,0,0,0,0,0,0,0
Tomi Jinsin,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tomi Skaak,Unknown,Naboo,Human,Male,0,0,0,0,0,0,0,0
Tomlin Gorastor,Unknown,Commenori,Unknown,Unknown,0,0,0,0,0,0,0,0
Tomo,Unknown,Tatooinians,Ithorian,Male,0,0,0,0,0,0,0,0
Tomo's mother,Unknown,Tatooinians,Ithorian,Female,0,0,0,0,0,0,0,0
Tomrus,Bespin,Bespinites,Human,Male,0,0,0,0,0,0,0,0
Tomrus' father,Unknown,Bespinites,Unknown,Unknown,0,0,0,0,0,0,0,0
Tomrus' mother,Unknown,Bespinites,Unknown,Unknown,0,0,0,0,0,0,0,0
Tonn-Glon,Lew'el,Lew'elans,Human,Male,0,0,0,0,0,0,0,0
Tonoté,Ord Cestus,Cestians,Human,Female,0,0,0,0,0,0,0,0
Toob Ancher,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Toothy,Unknown,Batuu residents,Dianoga,Unknown,0,0,0,0,0,0,0,0
Tophin,Unknown,Batuu residents,Human,Unknown,0,0,0,0,0,0,0,0
Toprawa,Unknown,Toprawans,Human,Unknown,0,0,0,0,0,0,0,0
Tor Aramatha,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Torak McCallok,Unknown,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Torga,Nar Shaddaa,Nar Shaddaa residents,Hutt,Male,0,0,0,0,0,0,0,0
Tork,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Tork Magzyn,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tork Winger,Garos IV,Garosians,Human,Male,0,0,0,0,0,0,0,0
Tormak Rodan,Commenor,Commenori,Human,Male,0,0,0,0,0,0,0,0
Tormax Ardellian,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Tormo,Unknown,Ryloth residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Tornik,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Torret,Pamarthe,Pamarthens,Human,Male,0,0,0,0,0,0,0,0
Torro Sbazzle,Devaron,Bespinites,Devaronian,Female,0,0,0,0,0,0,0,0
Torunin,Unknown,Cularin residents,Tarasin,Female,0,0,0,0,0,0,0,0
Torvo Bolo,Unknown,Akivans,Aqualish,Male,0,0,0,0,0,0,0,0
Toryl,Unknown,Tralusians,Duros,Male,0,0,0,0,0,0,0,0
Tosche family,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Toshdor Ni,Unknown,Lorrdians,Lorrdian,Male,0,0,0,0,0,0,0,0
Tosk Millano,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Tosruk,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tosser Five,Stassia,Stassians,Human,Female,0,0,0,0,0,0,0,0
Tosser Three,Stassia,Stassians,Human,Unknown,0,0,0,0,0,0,0,0
Totem Master,Unknown,Endorians,Unknown,Male,0,0,0,0,0,0,0,0
Toth'lazhen,Unknown,Nal Hutta residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Tour Aryon,Treylon II,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Towan,Melida,Melida/Daan residents,Human,Male,0,0,0,0,0,0,0,0
Toybox,Balmorra,Balmorrans,Human,Male,0,0,0,0,0,0,0,0
Trace Lyson,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Trace Martez,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Trace and Rafa Martez's father,Unknown,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Trace and Rafa Martez's mother,Unknown,Coruscanti,Unknown,Female,0,0,0,0,0,0,0,0
Trad Mays,Garos IV,Garosians,Unknown,Male,0,0,0,0,0,0,0,0
Trae Nedgarr,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Traff,Unknown,Bespinites,Ugnaught,Unknown,0,0,0,0,0,0,0,0
Traggat,Lamaredd,Lamaredd residents,Human,Male,0,0,0,0,0,0,0,0
Trarr,Abregado-rae,Abregado-rae,Gados,Male,0,0,0,0,0,0,0,0
Treegin,Unknown,Almas residents,Rodian,Male,0,0,0,0,0,0,0,0
Treesh,Unknown,Kashyyyk residents,Rodian,Male,0,0,0,0,0,0,0,0
Trehla Keelo,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Treibeiu,Unknown,Almas residents,Human,Female,0,0,0,0,0,0,0,0
Treimar,Kabaira,Kabairans,Human,Male,0,0,0,0,0,0,0,0
Tren (Kolatill),Unknown,Kolatill residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Tren Pergallis,Unknown,Stassians,Unknown,Male,0,0,0,0,0,0,0,0
Trenar Stillijan,Garos IV,Garosians,Human,Male,0,0,0,0,0,0,0,0
Trence Vosh,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Trepler Darklighter,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Tress Aressa,Unknown,Bespinites,Unknown,Female,0,0,0,0,0,0,0,0
Tresten Agai'i,Unknown,Almas residents,Human,Female,0,0,0,0,0,0,0,0
Treun Lorn,Unknown,Kashyyyk residents,Human,Male,0,0,0,0,0,0,0,0
Treva Horme,Unknown,Bespinites,Lutrillian,Female,0,0,0,0,1,0,0,1
Trevael,Sevarcos II,Sevari,Human,Female,0,0,0,0,0,0,0,0
Trever Flume's father,Bellassa,Bellassans,Human,Male,0,0,0,0,0,0,0,0
Trevor Insevade,Alderaan,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
Trey Bruhnej,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Trey Duna,Unknown,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Tri Tellon,Coruscant,Coruscanti,Pa'lowick,Female,0,0,0,0,0,0,0,0
Tria Bartyn,Lamaredd,Lamaredd residents,Human,Female,0,0,0,0,0,0,0,0
Triddle Flipinigan,Tatooine,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Triebakk,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Trig Kilwallen,Unknown,Chandrilans,Unknown,Unknown,0,0,0,0,0,0,0,0
Trigg,Jabiim,Jabiimi,Human,Male,0,0,0,0,0,0,0,0
Triggo Binz,Unknown,Tatooinians,Twi'lek,Male,0,0,0,0,0,0,0,0
Trik,Cularin,Cularin residents,Tarasin,Male,0,0,0,0,0,0,0,0
Trilinae Untaire,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Trillka,Kalarba,Kalarba residents,Unknown,Female,0,0,0,0,0,0,0,0
Triloc,Unknown,Nar Shaddaa residents,Hutt,Feminine,0,0,0,0,0,0,0,0
Trins Evnar,Unknown,Corellians,Mon Calamari,Male,0,0,0,0,0,0,0,0
Triosa Broog,Unknown,Carida residents,Human,Female,0,0,0,0,0,0,0,0
Tris (Chiss),Csilla,Csillans,Chiss,Female,0,0,0,0,0,0,0,0
Trisdin Gheer,Hapes,Hapans,Human,Male,0,0,0,0,0,0,0,0
Trista Orlanis,Unknown,Agamari,Human,Female,0,0,0,0,0,0,0,0
Tristan Pex,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,0,0,0
Triv Pothman,Chandrila,Belsavians,Human,Male,0,0,0,0,0,0,0,0
Trobe Saar,Unknown,Teyr residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Trol,Sulon,Sulonese,Human,Male,0,0,0,0,0,0,0,0
Tronda,Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Tror,Ryloth,Ryloth residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Trot,Unknown,Nar Shaddaa residents,Lurmen,Male,0,0,0,0,0,0,0,0
Truant Guide,Unknown,Keganites,Unknown,Unknown,0,0,0,0,0,0,0,0
Trud,Endor,Endorians,Bothel's species,Male,0,0,0,0,0,0,0,0
Trunks Bibo,Unknown,Coruscanti,Ortolan,Male,0,0,0,0,0,0,0,0
Trusty Trikker,Unknown,Lamaredd residents,Quarren,Male,0,0,0,0,0,0,0,0
Trymbo,Unknown,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Tryn,Unknown,Genarius residents,Bothan,Male,0,0,0,0,0,0,0,0
Tryn Netzl,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Tryst Veila,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Tseeach,Fyodos,Fyodoi,Human,Male,0,0,0,0,0,0,0,0
Tseebo,Lothal,Lothalites,Rodian,Male,0,0,0,0,0,0,0,0
Tsoklo,Lothal,Lothalites,Rodian,Male,0,0,0,0,0,0,0,0
Tsuulo,Coruscant,Coruscanti,Rodian,Male,0,0,0,0,0,0,0,0
Tteek Tlek,Tatooine,Tatooinians,Jawa,Male,0,0,0,0,0,0,0,0
Tuden Sal,Coruscant,Coruscanti,Sakiyan,Male,0,0,0,0,0,0,0,0
Tuga SalPivo,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Tukalda,Unknown,Akivans,Abednedo,Female,0,0,0,0,0,0,0,0
Tula,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Tula Ziemba,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Tull Toma,Naboo,Naboo,Gungan,Male,0,0,0,0,0,0,0,0
Tun Dameerd,Ansion,Ansion residents,Human,Male,0,0,0,0,0,0,0,0
Tunjas,Unknown,Nar Shaddaa residents,Neimoidian,Male,0,0,0,0,0,0,0,0
Turland Hack,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Tusken war chief,Tatooine,Tatooinians,Tusken Raider,Male,0,0,0,0,0,0,0,0
Tvrrdko,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Tweetu,Unknown,Tatooinians,Jawa,Unknown,0,0,0,0,0,0,0,0
Twik'gar,Nar Shaddaa,Nar Shaddaa residents,Gran,Male,0,0,0,0,0,0,0,0
Twilit Hearth,Druckenwell,Druckenwell residents,Human,Female,0,0,0,0,0,0,0,0
Twitch (Gungan),Naboo,Tarisians,Gungan,Male,0,0,0,0,0,0,0,0
Twitch (Rodian),Taris,Tarisians,Rodian,Male,0,0,0,0,0,0,0,0
Twizzl,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Twyla,Hynestia,Hynestians,Human,Female,0,0,0,0,0,0,0,0
Tyber Zann,Anaxes,Anaxes residents,Human,Male,0,0,0,0,0,0,0,0
Tyburn Welles,Unknown,Almas residents,Human,Male,0,0,0,0,0,0,0,0
Tycho Celchu,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,1,0,1
Tyger,Unknown,Cularin residents,Wookiee,Male,0,0,0,0,0,0,0,0
Tyko Thul,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Tyla Bezzard,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Tynnra Pamlo,Taris,Tarisians,Human,Female,0,0,0,0,0,0,0,0
Tyr Taskeen,Alderaan,Alderaanians,Human,Male,0,0,0,1,0,0,0,1
Tyreca Bremack,Unknown,Agamari,Unknown,Female,0,0,0,0,0,0,0,0
Tyria Sarkin Tainer,Toprawa,Toprawans,Human,Female,0,0,0,0,0,0,0,0
Tyrnia Masak,Nar Shaddaa,Nar Shaddaa residents,Human,Female,0,0,0,0,0,0,0,0
Tyrnia Masak's mother,Unknown,Nar Shaddaa residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Tysara,Cularin,Cularin residents,Tarasin,Female,0,0,0,0,0,0,0,0
Tythan,Unknown,Tythans,Unknown,Unknown,0,0,0,0,0,0,0,0
Tythan Phomm,Unknown,Nar Shaddaa residents,Human,Male,0,0,0,0,0,0,0,0
Tythan military,Unknown,Tythans,Unknown,Unknown,0,0,0,0,0,0,0,0
Tyvark Luowan,Manaan,Manaan residents,Rodian,Male,0,0,0,0,0,0,0,0
Tzizvvt,Jandoon,Tatooinians,Brizzit,Male,0,0,0,1,0,0,0,1
U2-C1,Unknown,Tatooinians,Unknown,Masculine programming,0,0,0,0,0,0,0,0
UR-1,Unknown,Tatooinians,Unknown,Masculine programming,0,0,0,0,0,0,0,0
Ubbal Fenn,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Ubis Reendorr,Unknown,Corellians,Rodian,Male,0,0,0,0,0,0,0,0
Ubris,Unknown,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Ugarte,Bespin,Bespinites,Ugnaught,Male,0,0,0,0,0,0,0,0
Ugnor,Gentes,Bespinites,Ugnaught,Male,0,0,0,0,0,0,0,0
Ugzak,Unknown,Tatooinians,Gamorrean,Male,0,0,0,0,0,0,0,0
Ujaa,Taris,Tarisians,Bith,Male,0,0,0,0,0,0,0,0
Ulbert,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Ulda,Kuat,Kuati,Human,Female,0,0,0,0,0,0,0,0
Ulek Talstin,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Uliaff ke Unthos,Adumar,Adumari,Human,Male,0,0,0,0,0,0,0,0
Ulla Drelliad,Unknown,Mantellians,Unknown,Female,0,0,0,0,0,0,0,0
Umolly Darm,Unknown,Nam Chorios residents,Human,Female,0,0,0,0,0,0,0,0
Unga Torr,Ando,Coruscanti,Aqualish,Male,0,0,0,0,0,0,0,0
Ungarr Daris,Thyferra,Thyferrans,Human,Male,0,0,0,0,0,0,0,0
Unidentified Agamarian farmer,Agamar,Agamari,Human,Male,0,0,0,0,0,0,0,0
Unidentified Alderaan guard,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Unidentified Alderaan operative,Alderaan,Alderaanians,Human,Unknown,0,0,0,0,0,0,0,0
Unidentified Alderaanian Security agent,Unknown,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
Unidentified Alderaanian agricultural researcher,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Unidentified Alderaanian artist,Unknown,Alderaanians,Unknown,Unknown,0,0,0,0,0,0,0,0
Unidentified Alderaanian nobleman's son,Alderaan,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
Unidentified Alderaanian nobleman (murdered son),Alderaan,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
